sha,message,author,date
45bc6f57d306f99dc146bf2e8ad1d7a21c7fa72a,Fixes event emitted if role address not changed; submits string instead of hash to updateRoleAddress function,Oliver Hudson,2018-05-08T19:59:14Z
4c8971c15363141f8a25779e87d93274b12166ad,Fixes outdated tests; fixes event with wrong argument count,Oliver Hudson,2018-05-08T19:15:52Z
12b92b700469294312334ef7f1bc06901b1e7e68,dds roleAddressChanger account to update role addresses.Removes separate minter,Oliver Hudson,2018-05-08T19:10:13Z
aa5afe1c10989dc41c276fa9a7250f5214f3c69f,Merge pull request #20 from o-a-hudson/master,Erik Tierney,2018-05-08T17:37:55Z
c893d7f426a3a1951b4f2fb44feebe5919a0e5fb,Sets dAta contract access to new contract when contract is upgraded,Oliver Hudson,2018-05-08T17:27:09Z
afb405b8bd5de55435137168985cfc6c07afbdc6,Merge pull request #19 from o-a-hudson/master,Erik Tierney,2018-05-08T16:38:35Z
6c1ade2f7c8dccf03f5e5a5a951e3985d64a576d,Adds burnable funcitonality callable by minters on their own accounts,Oliver Hudson,2018-05-08T15:50:11Z
3e02418689553adac929c0ddcb2afbd04374963c,Merge branch 'master' of github.com:centrehq/centre-tokens,Oliver Hudson,2018-05-07T20:29:23Z
09981e2fe03bd457003564bbc5b7bb833b8d57a7,Removes whitelist of redemeers (to be replaced by deposit addresses),Oliver Hudson,2018-05-07T19:52:31Z
4735d7a87949636aae4e3a6ebc2a8cad791c3c73,Merge pull request #18 from o-a-hudson/master,Erik Tierney,2018-05-07T19:44:18Z
b54499b023ab252aa7e170a87ee5c2b02d693014,Eliminates isUpgraded extra variable,Oliver Hudson,2018-05-07T19:35:49Z
0d1afbba93a5b8b80b764baf29276ca6a1d8f921,Adds referrals to upgradedContract after upgrade,Oliver Hudson,2018-05-07T17:58:13Z
fcf4dfe6bd0616bd6366b34da6fc22a59ce0d962,Merge pull request #17 from walkerq/master,Erik Tierney,2018-05-07T15:41:39Z
715111bd78785e3e989e1849a8529444ee64b28b,move a checkFailureIsExpected,Walker,2018-05-07T14:44:19Z
1c597c5864d307f3679d00921cbacee16c1a3828,adds some missing checkFailureIsExpected checks,Walker,2018-05-07T13:56:27Z
703c23bebf44ee360073bf3de96ccf5f9a6ab5a1,finishes test coverage for masterMinter version,Walker,2018-05-07T13:37:12Z
fb3b2ab271bb6de7a93bf38044291ace972b1511,Merge pull request #16 from o-a-hudson/master,Erik Tierney,2018-05-03T19:27:00Z
4577340b1ebf31f22da9b5792660dba90baacefd,Alters ExternalStorage to use variables types rather than bytearray storage,Oliver Hudson,2018-05-03T18:44:31Z
b099d5956df6735f1677c0f71d75ab42b7f00df1,Merge pull request #14 from o-a-hudson/master,Erik Tierney,2018-05-02T19:08:45Z
2c2250554c2ea64dd1d0b4e38501665ef9344394,Removes separate minter flag (now just has mintingAllowance > 0 to be a minter),Oliver Hudson,2018-05-02T18:21:48Z
aa01c5ee2e0b2c26c59e01360c779549e2974d5a,"adds EternalStorage tests, brings coverage to 100% for all contracts",Walker,2018-05-02T15:06:25Z
961ebfdac6a4a5f3be036c708580b4fc3e799fb1,Adds multiple minting functionality; preliminary testing,Oliver Hudson,2018-05-01T16:27:23Z
88c598cf841c2f35bba103a52b70d89273e6e753,"add tests for Pausable, Redeemable, and Blacklistable tokens",Walker,2018-04-30T21:43:24Z
1abe86090b776a12c916b420f0802da8ba4be974,Merge pull request #13 from o-a-hudson/master,Erik Tierney,2018-04-30T17:17:01Z
e5be4f1ea95b2a4fbc5324a54dd3277019dd0232,Remove defunct dependency,Oliver Hudson,2018-04-30T17:10:51Z
3fab1ec2af9fdc4ff651834def9ae02a89d6bd32,Merge pull request #11 from o-a-hudson/master,Erik Tierney,2018-04-30T15:12:29Z
6b0578008ae4c58340cd811a32355a3a7f196e89,Adds check for correct error being thrown in tests,Oliver Hudson,2018-04-27T20:34:10Z
4ee85b45e617dc0a93bd0ad53034f951ad3fbd4f,adds test for transferring more than balance,Walker,2018-04-27T18:40:21Z
0de67343b6d9428c76fb3cc1de49cd93d5c21507,setup testing coverage framework solidity-coverage,Walker,2018-04-27T17:53:58Z
363695915d368c9bffded606c5ff08e40ffd76b4,Renames authorization filter for clarity,Oliver Hudson,2018-04-27T15:15:07Z
d67c66aabbd38726e2d255de0943ac002d6e9384,Merge branch 'master' of github.com:centrehq/centre-tokens,Oliver Hudson,2018-04-26T20:48:10Z
7fbf8c08ae17b6ff96a819a8e79056b91acecd83,Merge pull request #10 from o-a-hudson/pausable-eternal-storage-centre-fiat,Erik Tierney,2018-04-26T13:21:39Z
16fee1cd321ee20d0affbfdd1ccf72a9d46e6381,Removes transferFee functionality; updates tests,Oliver Hudson,2018-04-25T18:23:29Z
ba4fa8c3326602df5941ae03cca7fbc87e9f3520,Fixes typo,Oliver Hudson,2018-04-23T03:20:12Z
b3d1e6186a1f7f877f05e8546155cedc440f26bf,Adds external storage replacing same-contract storage (upgradability); updates tests,Oliver Hudson,2018-04-23T03:11:33Z
3ff00f9a967bdb8fcc611c5e52d60bdec2b72487,Makes minter changable with new minterCertifier role,Oliver Hudson,2018-04-06T05:32:13Z
7183ddb703f8a3a332029afc8b903a9c57e12bdc,Makes minter mint to designated hot wallet address,Oliver Hudson,2018-04-06T05:11:58Z
01b72cbf44c751b0732bd913faf3c35bbb16ec21,Adds Blacklisting functionality,Oliver Hudson,2018-04-05T19:56:30Z
434fc5da2018f51ef2979ca0e316dd38427e5307,Merge pull request #9 from o-a-hudson/master,Erik Tierney,2018-04-03T20:59:47Z
3a22c26291e2793c86a3bcbad9177a5b430e51e5,Adds upgrade logic for recursive lookups of balance/allowance on deprecated contracts (full implementation of upgraded contract),Oliver Hudson,2018-04-03T20:12:48Z
ef0ac76548891c5a9b76fdf9a1d8c2f984419b87,Merge pull request #8 from o-a-hudson/master,Erik Tierney,2018-04-03T14:47:42Z
12c2c97d513d46d5d11a5885fd57516140a15346,Adds Upgrade forwarding capacity for ERC20 functions,Oliver Hudson,2018-04-02T03:19:54Z
d276bdfbc9ca8eb0aff5f0446dba6d44502e5879,Renames depositAccountCertifier and certifiedAccounts for readability,Oliver Hudson,2018-03-26T19:23:45Z
376d2a37093e4fed21c985481635af9a7212bce3,Fixes misnamed title in Redeemable; Updates Redeemable to be named RedeemableToken  for greater clarity,Oliver Hudson,2018-03-26T18:12:56Z
87f882139e01b518aa97655054e806523c6c99a4,Adds redeeming tests (omitted in last commit),Oliver Hudson,2018-03-26T18:04:45Z
5b4549511788b8b7588809608a14e98f13f28703,"Makes redeem functionality only callable by account holder; restricts redeem call access to ""certified depositors"" (initially large buyers); Adds ability to add / remove certified depositors with ""depositCertifier"" account; adds tests for redeeming and updating certified depositors list",Oliver Hudson,2018-03-26T18:01:45Z
3549a53693abecc3e798036a7f6880f4c69e56c8,Makes redeem function pausable with pauser role. Adds tests for paused redeem function,Oliver Hudson,2018-03-21T14:51:26Z
adae173b897c686eeca93021b60a8c00cbe2dd17,"Makes FiatToken redeemable by ""redeemer"" role. Adds redeem tests",Oliver Hudson,2018-03-21T14:46:59Z
354decfd3385d00087bce1dd8717dd9aecffdf02,Fixes indentation,Oliver Hudson,2018-03-23T19:33:38Z
dc1533806d7df82daddefa78dee56818c878ea63,Adds check for totalSupply for redeem test,Oliver Hudson,2018-03-21T18:03:35Z
7c52fb70b4c14fd1f1c70714185ed2a10ce7b5dd,Makes redeem function pausable with pauser role. Adds tests for paused redeem function,Oliver Hudson,2018-03-21T14:51:26Z
c566209527fce4272f0bb99987fa0092834f1ed0,"Makes FiatToken redeemable by ""redeemer"" role. Adds redeem tests",Oliver Hudson,2018-03-21T14:46:59Z
2f6f34fd9babae50bb3685cc343196205bc3f8fe,import fix,Oliver Hudson,2018-03-29T20:11:39Z
1a765847d88902f9169e9db1117a71f9a877a111,Makes FiatToken pausable; adds tests for pausable fiat token; renames files used by FiatToken for clarity.,Oliver Hudson,2018-03-20T22:32:01Z
36f8c4a57e8a413d3203617ff98aca459e059197,"Adds index to _from, _to in Fee event",Oliver Hudson,2018-03-20T20:24:06Z
029edc6c8fe43e988aba2f8091dfd19d32808381,Merge pull request #7 from o-a-hudson/master,Erik Tierney,2018-03-27T19:15:21Z
3f9a15cae7b5ab89c496ef7bc0d929db5b9392af,Renames depositAccountCertifier and certifiedAccounts for readability,Oliver Hudson,2018-03-26T19:23:45Z
b4de86d975e74f814e6bf2c3fa690ee3f8fabc7a,Fixes misnamed title in Redeemable; Updates Redeemable to be named RedeemableToken  for greater clarity,Oliver Hudson,2018-03-26T18:12:56Z
9c285e8e65ff0de9f2cf4aeb0f9b826f86d4c3be,Adds redeeming tests (omitted in last commit),Oliver Hudson,2018-03-26T18:04:45Z
401a492ca011c6fa1deaf9d247be0cbf11d693bd,"Makes redeem functionality only callable by account holder; restricts redeem call access to ""certified depositors"" (initially large buyers); Adds ability to add / remove certified depositors with ""depositCertifier"" account; adds tests for redeeming and updating certified depositors list",Oliver Hudson,2018-03-26T18:01:45Z
a8375a2699e652075f0ca4e969a726d0cdd0f5b7,Fixes indentation,Oliver Hudson,2018-03-23T19:33:38Z
74627f8fe79753eb2deb3b0350cd1b6397c4bf5a,Merge pull request #6 from o-a-hudson/master,Erik Tierney,2018-03-23T19:21:37Z
3a7657243484a8f15d29579be20f5081e41f29da,Merge pull request #5 from o-a-hudson/master,Erik Tierney,2018-03-23T18:58:19Z
eb707d7a861e55466d46aae588b51ddea5688d2e,Merge pull request #4 from o-a-hudson/master,Erik Tierney,2018-03-23T18:22:58Z
2569d1b9446d4ec8306c25e1ca30038496ede99c,Adds check for totalSupply for redeem test,Oliver Hudson,2018-03-21T18:03:35Z
db9b1655c5fbc4d39a016a00c4c33c53de8767ff,Makes FiatToken pausable; adds tests for pausable fiat token; renames files used by FiatToken for clarity.,Oliver Hudson,2018-03-20T22:32:01Z
8be65613792f88f0495749202423957805452967,Makes redeem function pausable with pauser role. Adds tests for paused redeem function,Oliver Hudson,2018-03-21T14:51:26Z
5c582fec235f075e481176c50260cd1f82a9bcda,"Makes FiatToken redeemable by ""redeemer"" role. Adds redeem tests",Oliver Hudson,2018-03-21T14:46:59Z
b9d547bb2ab02867d961c3921008cab0d73b18e7,"Adds index to _from, _to in Fee event",Oliver Hudson,2018-03-20T20:24:06Z
696bee98b6f4b90e08422cd4e6eb9cf5a47a1fc1,"Adds ""upgrader"" role to FiatToken with Upgradable contract. Adds Tests ""upgrader"" role.",Oliver Hudson,2018-03-20T19:50:39Z
e2f3b89b92806021856fa42e9f3838be68afae52,"Adds ""minter"" role to FiatToken; Requires ""minter"" to mint finishMinting",Oliver Hudson,2018-03-19T20:57:51Z
b0a6dca6dd6575192df85b565b2e4c197ca03a25,Merge pull request #3 from o-a-hudson/master,Erik Tierney,2018-03-19T19:17:44Z
e6bfd1a24e6903d503294a65255d46ca2e918aa8,Switches transferFrom to deduct transferAmount from allowed instead of totalAmount; removes defunct approve/increaseApproval/DecreaseApproval with fee functions; adds tests for consistency between transfer(x) and approve(x) + transferFrom(x); removes tests for defunct with approve/increaseApproval/decreaseApproval with fee functions,Oliver Hudson,2018-03-16T21:54:43Z
72bccd561faf9892a9c024c155c0bbf173b77c43,"Consolidates calculateFee function with prepareFee function; adds Fee event; adds comments where sparse; adds wrapper functions for approval, increaseApproval, decreaseApproval to include fees.",Oliver Hudson,2018-03-16T19:57:15Z
4847f885e735aa2161e5a83a3b339ffc676377cf,Refactors common transfer code in FiatToken,Oliver Hudson,2018-03-15T20:13:36Z
b8447e3e9e792c7ca9e44cd8b030f5bbdc5c90ef,Improves wording of tests,Oliver Hudson,2018-03-13T17:49:40Z
5930704aed35c4a301bebd2a68a6477a373d8ed6,Updates FiatToken contract to include transfer fees; updates FiatToken tests to test transfer fees,Oliver Hudson,2018-03-13T17:31:55Z
d0e50ca2549d345651144524ba06a9bef3d3bf33,Merge pull request #2 from o-a-hudson/master,Erik Tierney,2018-02-12T20:17:22Z
63381df4ebe82750318e2e236f2a38b9e1682243,Adds contract and method comments to CentreTokenRegistry,Oliver Hudson,2018-02-08T20:37:52Z
4d64f3cd85a1c1949c9743551d1a61cb5c2dfd70,Adds tests for CentreTokenRegistry,Oliver Hudson,2018-02-07T23:06:55Z
ed400fee354dc31cb95b983c0b83dd20b29d29dc,Merge pull request #1 from o-a-hudson/master,Erik Tierney,2018-02-07T20:30:25Z
f5fb8e3764c50d4ecb645ccfdc420797a45af7fb,Renames FiatToken test for consistency,Oliver Hudson,2018-02-07T20:28:51Z
8cbe6d2ab37ce02085c3851a3b6305ab1e0a86df,Adds OpenZeppelin library as submodule fixed to v1.6.0; Adds FiatToken; Adds FiatToken tests; Adds TokenRegistry; Adds README,Oliver Hudson,2018-02-05T16:50:41Z
08e3cd3e41d962f9191db0470a1cb532a364d912,Initial commit,Pete F,2018-02-05T15:05:55Z
